#,Address,Source,Scoreboard Dependencies,Live Registers,Warp Stall Sampling (All Samples),Instruction Category,Instructions Executed,Avg. Predicated-On Threads Executed,Address Space,Access Operation,Access Size,L1 Wavefronts Shared Excessive,L2 Theoretical Sectors Global Excessive,Register Dependencies,Predicate Dependencies,Uniform Register Dependencies,Uniform Predicate Dependencies
,,cutlass3x_sm100_bstensorop_s256x128x64gemm_block_scaled_ue4m3xf4_ue4m3xf4_f32_f16_f16_256x128x256_0_tnn_align32_o_vs16_2sm_bias_f16_relu
3733,00007ffc 5993be40,"      CS2R R48, SRZ",0,44,,Miscellaneous,,,,,,,,,,,
3734,00007ffc 5993be50,"      CS2R R54, SRZ",0,46,,Miscellaneous,,,,,,,,,,,
3735,00007ffc 5993be60,"@!P0  SYNCS.PHASECHK.TRANS64.TRYWAIT P5, [UR7+0x60], R37",0,46,,Load/Store,,,,,,,,,,,
3736,00007ffc 5993be70,"      CS2R R52, SRZ",0,48,,Miscellaneous,,,,,,,,,,,
3737,00007ffc 5993be80,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P4, [R75+URZ+0xd0], R4",0,48,,Load/Store,,,,,,,,,,,
3738,00007ffc 5993be90,"@!P0  PLOP3.LUT P6, PT, P5, PT, PT, 0x8, 0x80",0,48,,Predicate,,,,,,,,,,,
3739,00007ffc 5993bea0,"@!UPT UIADD3 URZ, UPT, UPT, URZ, URZ, URZ",0,48,,Uniform Datapath,,,,,,,,,,,
3740,00007ffc 5993beb0,"      BRA.U UP1, 0x7ffc5993bff0",0,48,,Control,,,,,,,,,,,
3741,00007ffc 5993bec0,"      IMAD.MOV.U32 R62, RZ, RZ, RZ",0,32,,Integer,,,,,,,,,,,
3742,00007ffc 5993bed0,"      PLOP3.LUT P0, PT, PT, PT, UP3, 0x80, 0x8",0,31,,Predicate,,,,,,,,,,,
3743,00007ffc 5993bee0,"      CS2R R58, SRZ",0,33,,Miscellaneous,,,,,,,,,,,
3744,00007ffc 5993bef0,"      CS2R R56, SRZ",0,33,,Miscellaneous,,,,,,,,,,,
3745,00007ffc 5993bf00,"      CS2R R60, SRZ",0,33,,Miscellaneous,,,,,,,,,,,
3746,00007ffc 5993bf10,"      CS2R R54, SRZ",0,33,,Miscellaneous,,,,,,,,,,,
3747,00007ffc 5993bf20,"      CS2R R52, SRZ",0,33,,Miscellaneous,,,,,,,,,,,
3748,00007ffc 5993bf30,"      CS2R R50, SRZ",0,33,,Miscellaneous,,,,,,,,,,,
3749,00007ffc 5993bf40,"      CS2R R48, SRZ",0,33,,Miscellaneous,,,,,,,,,,,
3750,00007ffc 5993bf50,"@!P0  IMAD R7, R80, 0x2, R69",0,31,,Integer,,,,,,,,,,,
3751,00007ffc 5993bf60,@!P6  BRA 0x7ffc5993bfa0,0,31,,Control,,,,,,,,,,,
3752,00007ffc 5993bf70,"      SHF.L.U32 R6, R79, 0x1f, RZ",0,32,,Integer,,,,,,,,,,,
3753,00007ffc 5993bf80,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P5, [UR7+0x60], R6",0,32,,Load/Store,,,,,,,,,,,
3754,00007ffc 5993bf90,@!P5  BRA 0x7ffc59941eb0,0,32,,Control,,,,,,,,,,,
3755,00007ffc 5993bfa0,"@!P0  LDSM.16.MT88.4 R56, [R7+0x400]",0,47,,Load/Store,,,,,,,,,,,
3756,00007ffc 5993bfb0,"      HFMA2 R39, -RZ, RZ, 0, 5.9604644775390625e-08",0,48,,Floating Point,,,,,,,,,,,
3757,00007ffc 5993bfc0,"@!P0  LDSM.16.MT88.4 R60, [R7+0xc00]",0,48,,Load/Store,,,,,,,,,,,
3758,00007ffc 5993bfd0,"@!P0  LDSM.16.MT88.4 R52, [R72+UR7+0x400]",0,47,,Load/Store,,,,,,,,,,,
3759,00007ffc 5993bfe0,"@!P0  LDSM.16.MT88.4 R48, [R72+UR7+0xc00]",0,47,,Load/Store,,,,,,,,,,,
3760,00007ffc 5993bff0,@P4   BRA 0x7ffc5993c020,0,47,,Control,,,,,,,,,,,
3761,00007ffc 5993c000,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [R75+URZ+0xd0], R4",0,47,,Load/Store,,,,,,,,,,,
3762,00007ffc 5993c010,@!P0  BRA 0x7ffc59941f10,0,47,,Control,,,,,,,,,,,
3763,00007ffc 5993c020,"      R2UR UR5, R3",0,46,,Uniform Datapath,,,,,,,,,,,
3764,00007ffc 5993c030,"      LDCU.64 UR12, c[0x0][0xa68]",0,46,,Uniform Datapath,,,,,,,,,,,
3765,00007ffc 5993c040,"      R2UR UR4, R3",0,46,,Uniform Datapath,,,,,,,,,,,
3766,00007ffc 5993c050,"      HADD2.F32 R45, -RZ, R53.H1_H1",0,47,,Floating Point,,,,,,,,,,,
3767,00007ffc 5993c060,"      PLOP3.LUT P0, PT, PT, PT, UP1, 0x80, 0x8",0,47,,Predicate,,,,,,,,,,,
3768,00007ffc 5993c070,"      IMAD.SHL.U32 R86, R80, 0x2, RZ",0,48,,Integer,,,,,,,,,,,
3769,00007ffc 5993c080,"      BSSY.RECONVERGENT B0, 0x7ffc5993caf0",0,48,,Control,,,,,,,,,,,
3770,00007ffc 5993c090,"      HADD2.F32 R44, -RZ, R53.H0_H0",0,49,,Floating Point,,,,,,,,,,,
3771,00007ffc 5993c0a0,"      HADD2.F32 R42, -RZ, R52.H0_H0",0,50,,Floating Point,,,,,,,,,,,
3772,00007ffc 5993c0b0,"      IADD3 R81, PT, PT, R86, 0x400, R69",0,51,,Integer,,,,,,,,,,,
3773,00007ffc 5993c0c0,"      HADD2.F32 R43, -RZ, R52.H1_H1",0,52,,Floating Point,,,,,,,,,,,
3774,00007ffc 5993c0d0,"      LDTM.16dp256bit.x4 R20, tmem[UR5]",0,68,,Tensor Core Memory,,,,,,,,,,,
3775,00007ffc 5993c0e0,"      LDTM.16dp256bit.x4 R4, tmem[UR4+0x100000]",0,84,,Tensor Core Memory,,,,,,,,,,,
3776,00007ffc 5993c0f0,"      FFMA2 R20, R40.F32, R20.F32x2.HI_LO, R0.F32",0,84,,Floating Point,,,,,,,,,,,
3777,00007ffc 5993c100,"      FFMA2 R22, R40.F32, R22.F32x2.HI_LO, R2.F32",0,84,,Floating Point,,,,,,,,,,,
3778,00007ffc 5993c110,"      FFMA2 R24, R40.F32, R24.F32x2.HI_LO, R0.F32",0,84,,Floating Point,,,,,,,,,,,
3779,00007ffc 5993c120,"      FFMA2 R26, R40.F32, R26.F32x2.HI_LO, R2.F32",0,84,,Floating Point,,,,,,,,,,,
3780,00007ffc 5993c130,"      FFMA2 R28, R40.F32, R28.F32x2.HI_LO, R0.F32",0,84,,Floating Point,,,,,,,,,,,
3781,00007ffc 5993c140,"      FFMA2 R30, R40.F32, R30.F32x2.HI_LO, R2.F32",0,84,,Floating Point,,,,,,,,,,,
3782,00007ffc 5993c150,"      FFMA2 R32, R40.F32, R32.F32x2.HI_LO, R0.F32",0,84,,Floating Point,,,,,,,,,,,
3783,00007ffc 5993c160,"      FFMA2 R34, R40.F32, R34.F32x2.HI_LO, R2.F32",0,84,,Floating Point,,,,,,,,,,,
3784,00007ffc 5993c170,"      FFMA2 R4, R40.F32, R4.F32x2.HI_LO, R36.F32",0,84,,Floating Point,,,,,,,,,,,
3785,00007ffc 5993c180,"      FFMA2 R6, R40.F32, R6.F32x2.HI_LO, R38.F32",0,84,,Floating Point,,,,,,,,,,,
3786,00007ffc 5993c190,"      FFMA2 R8, R40.F32, R8.F32x2.HI_LO, R36.F32",0,84,,Floating Point,,,,,,,,,,,
3787,00007ffc 5993c1a0,"      FFMA2 R10, R40.F32, R10.F32x2.HI_LO, R38.F32",0,84,,Floating Point,,,,,,,,,,,
3788,00007ffc 5993c1b0,"      FFMA2 R12, R40.F32, R12.F32x2.HI_LO, R36.F32",0,84,,Floating Point,,,,,,,,,,,
3789,00007ffc 5993c1c0,"      FFMA2 R14, R40.F32, R14.F32x2.HI_LO, R38.F32",0,84,,Floating Point,,,,,,,,,,,
3790,00007ffc 5993c1d0,"      FFMA2 R16, R40.F32, R16.F32x2.HI_LO, R36.F32",0,84,,Floating Point,,,,,,,,,,,
3791,00007ffc 5993c1e0,"      FFMA2 R18, R40.F32, R18.F32x2.HI_LO, R38.F32",0,84,,Floating Point,,,,,,,,,,,
3792,00007ffc 5993c1f0,"      FFMA2 R20, R42.F32x2.HI_LO, UR21.F32, R20.F32x2.HI_LO",0,84,,Floating Point,,,,,,,,,,,
3793,00007ffc 5993c200,"      HADD2.F32 R42, -RZ, R54.H0_H0",0,83,,Floating Point,,,,,,,,,,,
3794,00007ffc 5993c210,"      FFMA2 R22, R44.F32x2.HI_LO, UR21.F32, R22.F32x2.HI_LO",0,83,,Floating Point,,,,,,,,,,,
3795,00007ffc 5993c220,"      HADD2.F32 R43, -RZ, R54.H1_H1",0,82,,Floating Point,,,,,,,,,,,
3796,00007ffc 5993c230,"      FMNMX.NAN R41, R20, UR12, !PT",0,83,,Floating Point,,,,,,,,,,,
3797,00007ffc 5993c240,"      HADD2.F32 R20, -RZ, R55.H0_H0",0,83,,Floating Point,,,,,,,,,,,
3798,00007ffc 5993c250,"      FMNMX.NAN R44, R21, UR12, !PT",0,84,,Floating Point,,,,,,,,,,,
3799,00007ffc 5993c260,"      FFMA2 R24, R42.F32x2.HI_LO, UR21.F32, R24.F32x2.HI_LO",0,83,,Floating Point,,,,,,,,,,,
3800,00007ffc 5993c270,"      FMNMX.NAN R22, R22, UR12, !PT",0,81,,Floating Point,,,,,,,,,,,
3801,00007ffc 5993c280,"      HADD2.F32 R21, -RZ, R55.H1_H1",0,82,,Floating Point,,,,,,,,,,,
3802,00007ffc 5993c290,"      FMNMX.NAN R23, R23, UR12, !PT",0,82,,Floating Point,,,,,,,,,,,
3803,00007ffc 5993c2a0,"      FMNMX.NAN R22, R22, UR13, PT",0,82,,Floating Point,,,,,,,,,,,
3804,00007ffc 5993c2b0,"      FMNMX.NAN R23, R23, UR13, PT",0,82,,Floating Point,,,,,,,,,,,
3805,00007ffc 5993c2c0,"      FFMA2 R26, R20.F32x2.HI_LO, UR21.F32, R26.F32x2.HI_LO",0,82,,Floating Point,,,,,,,,,,,
3806,00007ffc 5993c2d0,"      FMNMX.NAN R24, R24, UR12, !PT",0,80,,Floating Point,,,,,,,,,,,
3807,00007ffc 5993c2e0,"      HADD2.F32 R20, -RZ, R48.H0_H0",0,81,,Floating Point,,,,,,,,,,,
3808,00007ffc 5993c2f0,"      F2FP.F16.F32.PACK_AB R45, R23, R22",0,82,,Other,,,,,,,,,,,
3809,00007ffc 5993c300,"      HADD2.F32 R21, -RZ, R48.H1_H1",0,81,,Floating Point,,,,,,,,,,,
3810,00007ffc 5993c310,"      FMNMX.NAN R25, R25, UR12, !PT",0,81,,Floating Point,,,,,,,,,,,
3811,00007ffc 5993c320,"      FMNMX.NAN R26, R26, UR12, !PT",0,81,,Floating Point,,,,,,,,,,,
3812,00007ffc 5993c330,"      FMNMX.NAN R27, R27, UR12, !PT",0,81,,Floating Point,,,,,,,,,,,
3813,00007ffc 5993c340,"      FFMA2 R28, R20.F32x2.HI_LO, UR21.F32, R28.F32x2.HI_LO",0,81,,Floating Point,,,,,,,,,,,
3814,00007ffc 5993c350,"      FMNMX.NAN R24, R24, UR13, PT",0,79,,Floating Point,,,,,,,,,,,
3815,00007ffc 5993c360,"      HADD2.F32 R20, -RZ, R49.H0_H0",0,80,,Floating Point,,,,,,,,,,,
3816,00007ffc 5993c370,"      FMNMX.NAN R25, R25, UR13, PT",0,80,,Floating Point,,,,,,,,,,,
3817,00007ffc 5993c380,"      HADD2.F32 R21, -RZ, R49.H1_H1",0,81,,Floating Point,,,,,,,,,,,
3818,00007ffc 5993c390,"      FMNMX.NAN R26, R26, UR13, PT",0,81,,Floating Point,,,,,,,,,,,
3819,00007ffc 5993c3a0,"      FMNMX.NAN R27, R27, UR13, PT",0,81,,Floating Point,,,,,,,,,,,
3820,00007ffc 5993c3b0,"      FMNMX.NAN R41, R41, UR13, PT",0,81,,Floating Point,,,,,,,,,,,
3821,00007ffc 5993c3c0,"      FFMA2 R30, R20.F32x2.HI_LO, UR21.F32, R30.F32x2.HI_LO",0,81,,Floating Point,,,,,,,,,,,
3822,00007ffc 5993c3d0,"      FMNMX.NAN R44, R44, UR13, PT",0,79,,Floating Point,,,,,,,,,,,
3823,00007ffc 5993c3e0,"      HADD2.F32 R20, -RZ, R50.H0_H0",0,80,,Floating Point,,,,,,,,,,,
3824,00007ffc 5993c3f0,"      FMNMX.NAN R28, R28, UR12, !PT",0,80,,Floating Point,,,,,,,,,,,
3825,00007ffc 5993c400,"      HADD2.F32 R21, -RZ, R50.H1_H1",0,81,,Floating Point,,,,,,,,,,,
3826,00007ffc 5993c410,"      FMNMX.NAN R29, R29, UR12, !PT",0,81,,Floating Point,,,,,,,,,,,
3827,00007ffc 5993c420,"      FMNMX.NAN R30, R30, UR12, !PT",0,81,,Floating Point,,,,,,,,,,,
3828,00007ffc 5993c430,"      FMNMX.NAN R31, R31, UR12, !PT",0,81,,Floating Point,,,,,,,,,,,
3829,00007ffc 5993c440,"      FFMA2 R32, R20.F32x2.HI_LO, UR21.F32, R32.F32x2.HI_LO",0,81,,Floating Point,,,,,,,,,,,
3830,00007ffc 5993c450,"      F2FP.F16.F32.PACK_AB R46, R25, R24",0,80,,Other,,,,,,,,,,,
3831,00007ffc 5993c460,"      HADD2.F32 R20, -RZ, R51.H0_H0",0,79,,Floating Point,,,,,,,,,,,
3832,00007ffc 5993c470,"      F2FP.F16.F32.PACK_AB R47, R27, R26",0,80,,Other,,,,,,,,,,,
3833,00007ffc 5993c480,"      HADD2.F32 R21, -RZ, R51.H1_H1",0,79,,Floating Point,,,,,,,,,,,
3834,00007ffc 5993c490,"      FMNMX.NAN R32, R32, UR12, !PT",0,79,,Floating Point,,,,,,,,,,,
3835,00007ffc 5993c4a0,"      FMNMX.NAN R33, R33, UR12, !PT",0,79,,Floating Point,,,,,,,,,,,
3836,00007ffc 5993c4b0,"      F2FP.F16.F32.PACK_AB R44, R44, R41",0,79,,Other,,,,,,,,,,,
3837,00007ffc 5993c4c0,"      FFMA2 R34, R20.F32x2.HI_LO, UR21.F32, R34.F32x2.HI_LO",0,78,,Floating Point,,,,,,,,,,,
3838,00007ffc 5993c4d0,"      FMNMX.NAN R24, R28, UR13, PT",0,77,,Floating Point,,,,,,,,,,,
3839,00007ffc 5993c4e0,"      HADD2.F32 R20, -RZ, R56.H0_H0",0,77,,Floating Point,,,,,,,,,,,
3840,00007ffc 5993c4f0,"      FMNMX.NAN R29, R29, UR13, PT",0,77,,Floating Point,,,,,,,,,,,
3841,00007ffc 5993c500,"      HADD2.F32 R21, -RZ, R56.H1_H1",0,78,,Floating Point,,,,,,,,,,,
3842,00007ffc 5993c510,"      FMNMX.NAN R34, R34, UR12, !PT",0,78,,Floating Point,,,,,,,,,,,
3843,00007ffc 5993c520,"      STSM.16.MT88.4 [R69+0x400], R44",0,78,,Load/Store,,,,,,,,,,,
3844,00007ffc 5993c530,"      FMNMX.NAN R35, R35, UR12, !PT",0,74,,Floating Point,,,,,,,,,,,
3845,00007ffc 5993c540,"      FMNMX.NAN R25, R30, UR13, PT",0,75,,Floating Point,,,,,,,,,,,
3846,00007ffc 5993c550,"      FFMA2 R4, R20.F32x2.HI_LO, UR21.F32, R4.F32x2.HI_LO",0,74,,Floating Point,,,,,,,,,,,
3847,00007ffc 5993c560,"      FMNMX.NAN R31, R31, UR13, PT",0,72,,Floating Point,,,,,,,,,,,
3848,00007ffc 5993c570,"      HADD2.F32 R21, -RZ, R57.H1_H1",0,73,,Floating Point,,,,,,,,,,,
3849,00007ffc 5993c580,"      FMNMX.NAN R26, R32, UR13, PT",0,74,,Floating Point,,,,,,,,,,,
3850,00007ffc 5993c590,"      HADD2.F32 R20, -RZ, R57.H0_H0",0,74,,Floating Point,,,,,,,,,,,
3851,00007ffc 5993c5a0,"      FMNMX.NAN R22, R4, UR12, !PT",0,75,,Floating Point,,,,,,,,,,,
3852,00007ffc 5993c5b0,"      HADD2.F32 R4, -RZ, R59.H0_H0",0,75,,Floating Point,,,,,,,,,,,
3853,00007ffc 5993c5c0,"      FMNMX.NAN R23, R5, UR12, !PT",0,76,,Floating Point,,,,,,,,,,,
3854,00007ffc 5993c5d0,"      HADD2.F32 R5, -RZ, R59.H1_H1",0,76,,Floating Point,,,,,,,,,,,
3855,00007ffc 5993c5e0,"      FMNMX.NAN R33, R33, UR13, PT",0,76,,Floating Point,,,,,,,,,,,
3856,00007ffc 5993c5f0,"      FFMA2 R6, R20.F32x2.HI_LO, UR21.F32, R6.F32x2.HI_LO",0,76,,Floating Point,,,,,,,,,,,
3857,00007ffc 5993c600,"      FMNMX.NAN R27, R34, UR13, PT",0,75,,Floating Point,,,,,,,,,,,
3858,00007ffc 5993c610,"      HADD2.F32 R21, -RZ, R58.H1_H1",0,75,,Floating Point,,,,,,,,,,,
3859,00007ffc 5993c620,"      FMNMX.NAN R35, R35, UR13, PT",0,75,,Floating Point,,,,,,,,,,,
3860,00007ffc 5993c630,"      HADD2.F32 R20, -RZ, R58.H0_H0",0,76,,Floating Point,,,,,,,,,,,
3861,00007ffc 5993c640,"      FMNMX.NAN R6, R6, UR12, !PT",0,76,,Floating Point,,,,,,,,,,,
3862,00007ffc 5993c650,"      FMNMX.NAN R7, R7, UR12, !PT",0,76,,Floating Point,,,,,,,,,,,
3863,00007ffc 5993c660,"      FMNMX.NAN R6, R6, UR13, PT",0,76,,Floating Point,,,,,,,,,,,
3864,00007ffc 5993c670,"      FFMA2 R8, R20.F32x2.HI_LO, UR21.F32, R8.F32x2.HI_LO",0,76,,Floating Point,,,,,,,,,,,
3865,00007ffc 5993c680,"      FMNMX.NAN R7, R7, UR13, PT",0,74,,Floating Point,,,,,,,,,,,
3866,00007ffc 5993c690,"      FFMA2 R10, R4.F32x2.HI_LO, UR21.F32, R10.F32x2.HI_LO",0,74,,Floating Point,,,,,,,,,,,
3867,00007ffc 5993c6a0,"      FMNMX.NAN R20, R22, UR13, PT",0,73,,Floating Point,,,,,,,,,,,
3868,00007ffc 5993c6b0,"      HADD2.F32 R4, -RZ, R60.H0_H0",0,73,,Floating Point,,,,,,,,,,,
3869,00007ffc 5993c6c0,"      F2FP.F16.F32.PACK_AB R21, R7, R6",0,74,,Other,,,,,,,,,,,
3870,00007ffc 5993c6d0,"      HADD2.F32 R5, -RZ, R60.H1_H1",0,73,,Floating Point,,,,,,,,,,,
3871,00007ffc 5993c6e0,"      FMNMX.NAN R8, R8, UR12, !PT",0,73,,Floating Point,,,,,,,,,,,
3872,00007ffc 5993c6f0,"      HADD2.F32 R6, -RZ, R63.H0_H0",0,74,,Floating Point,,,,,,,,,,,
3873,00007ffc 5993c700,"      FMNMX.NAN R9, R9, UR12, !PT",0,74,,Floating Point,,,,,,,,,,,
3874,00007ffc 5993c710,"      HADD2.F32 R7, -RZ, R63.H1_H1",0,75,,Floating Point,,,,,,,,,,,
3875,00007ffc 5993c720,"      FMNMX.NAN R10, R10, UR12, !PT",0,75,,Floating Point,,,,,,,,,,,
3876,00007ffc 5993c730,"      FFMA2 R12, R4.F32x2.HI_LO, UR21.F32, R12.F32x2.HI_LO",0,75,,Floating Point,,,,,,,,,,,
3877,00007ffc 5993c740,"      FMNMX.NAN R11, R11, UR12, !PT",0,73,,Floating Point,,,,,,,,,,,
3878,00007ffc 5993c750,"      HADD2.F32 R4, -RZ, R61.H0_H0",0,74,,Floating Point,,,,,,,,,,,
3879,00007ffc 5993c760,"      FMNMX.NAN R23, R23, UR13, PT",0,74,,Floating Point,,,,,,,,,,,
3880,00007ffc 5993c770,"      HADD2.F32 R5, -RZ, R61.H1_H1",0,75,,Floating Point,,,,,,,,,,,
3881,00007ffc 5993c780,"      F2FP.F16.F32.PACK_AB R24, R29, R24",0,75,,Other,,,,,,,,,,,
3882,00007ffc 5993c790,"      F2FP.F16.F32.PACK_AB R25, R31, R25",0,74,,Other,,,,,,,,,,,
3883,00007ffc 5993c7a0,"      F2FP.F16.F32.PACK_AB R26, R33, R26",0,73,,Other,,,,,,,,,,,
3884,00007ffc 5993c7b0,"      FFMA2 R14, R4.F32x2.HI_LO, UR21.F32, R14.F32x2.HI_LO",0,72,,Floating Point,,,,,,,,,,,
3885,00007ffc 5993c7c0,"      F2FP.F16.F32.PACK_AB R27, R35, R27",0,70,,Other,,,,,,,,,,,
3886,00007ffc 5993c7d0,"      HADD2.F32 R4, -RZ, R62.H0_H0",0,70,,Floating Point,,,,,,,,,,,
3887,00007ffc 5993c7e0,"      FMNMX.NAN R8, R8, UR13, PT",0,70,,Floating Point,,,,,,,,,,,
3888,00007ffc 5993c7f0,"      HADD2.F32 R5, -RZ, R62.H1_H1",0,71,,Floating Point,,,,,,,,,,,
3889,00007ffc 5993c800,"      FMNMX.NAN R9, R9, UR13, PT",0,71,,Floating Point,,,,,,,,,,,
3890,00007ffc 5993c810,"      STSM.16.MT88.4 [R69+0xc00], R24",0,71,,Load/Store,,,,,,,,,,,
3891,00007ffc 5993c820,"      FMNMX.NAN R12, R12, UR12, !PT",0,67,,Floating Point,,,,,,,,,,,
3892,00007ffc 5993c830,"      FMNMX.NAN R13, R13, UR12, !PT",0,67,,Floating Point,,,,,,,,,,,
3893,00007ffc 5993c840,"      FFMA2 R16, R4.F32x2.HI_LO, UR21.F32, R16.F32x2.HI_LO",0,67,,Floating Point,,,,,,,,,,,
3894,00007ffc 5993c850,"      FMNMX.NAN R10, R10, UR13, PT",0,65,,Floating Point,,,,,,,,,,,
3895,00007ffc 5993c860,"      FFMA2 R18, R6.F32x2.HI_LO, UR21.F32, R18.F32x2.HI_LO",0,65,,Floating Point,,,,,,,,,,,
3896,00007ffc 5993c870,"      FMNMX.NAN R11, R11, UR13, PT",0,63,,Floating Point,,,,,,,,,,,
3897,00007ffc 5993c880,"      FMNMX.NAN R14, R14, UR12, !PT",0,63,,Floating Point,,,,,,,,,,,
3898,00007ffc 5993c890,"      FMNMX.NAN R15, R15, UR12, !PT",0,63,,Floating Point,,,,,,,,,,,
3899,00007ffc 5993c8a0,"      FMNMX.NAN R16, R16, UR12, !PT",0,63,,Floating Point,,,,,,,,,,,
3900,00007ffc 5993c8b0,"      FMNMX.NAN R17, R17, UR12, !PT",0,63,,Floating Point,,,,,,,,,,,
3901,00007ffc 5993c8c0,"      FMNMX.NAN R18, R18, UR12, !PT",0,63,,Floating Point,,,,,,,,,,,
3902,00007ffc 5993c8d0,"      FMNMX.NAN R19, R19, UR12, !PT",0,63,,Floating Point,,,,,,,,,,,
3903,00007ffc 5993c8e0,"      F2FP.F16.F32.PACK_AB R20, R23, R20",0,63,,Other,,,,,,,,,,,
3904,00007ffc 5993c8f0,"      F2FP.F16.F32.PACK_AB R22, R9, R8",0,63,,Other,,,,,,,,,,,
3905,00007ffc 5993c900,"      F2FP.F16.F32.PACK_AB R23, R11, R10",0,62,,Other,,,,,,,,,,,
3906,00007ffc 5993c910,"      FMNMX.NAN R4, R12, UR13, PT",0,61,,Floating Point,,,,,,,,,,,
3907,00007ffc 5993c920,"      FMNMX.NAN R13, R13, UR13, PT",0,60,,Floating Point,,,,,,,,,,,
3908,00007ffc 5993c930,"      STSM.16.MT88.4 [R81], R20",0,60,,Load/Store,,,,,,,,,,,
3909,00007ffc 5993c940,"      FMNMX.NAN R5, R14, UR13, PT",0,57,,Floating Point,,,,,,,,,,,
3910,00007ffc 5993c950,"      FMNMX.NAN R15, R15, UR13, PT",0,56,,Floating Point,,,,,,,,,,,
3911,00007ffc 5993c960,"      FMNMX.NAN R6, R16, UR13, PT",0,57,,Floating Point,,,,,,,,,,,
3912,00007ffc 5993c970,"      FMNMX.NAN R17, R17, UR13, PT",0,56,,Floating Point,,,,,,,,,,,
3913,00007ffc 5993c980,"      FMNMX.NAN R7, R18, UR13, PT",0,57,,Floating Point,,,,,,,,,,,
3914,00007ffc 5993c990,"      FMNMX.NAN R19, R19, UR13, PT",0,56,,Floating Point,,,,,,,,,,,
3915,00007ffc 5993c9a0,"      F2FP.F16.F32.PACK_AB R4, R13, R4",0,56,,Other,,,,,,,,,,,
3916,00007ffc 5993c9b0,"      F2FP.F16.F32.PACK_AB R5, R15, R5",0,55,,Other,,,,,,,,,,,
3917,00007ffc 5993c9c0,"      F2FP.F16.F32.PACK_AB R6, R17, R6",0,54,,Other,,,,,,,,,,,
3918,00007ffc 5993c9d0,"      F2FP.F16.F32.PACK_AB R7, R19, R7",0,53,,Other,,,,,,,,,,,
3919,00007ffc 5993c9e0,"      LEA R8, R39, UR7, 0x3",0,53,,Integer,,,,,,,,,,,
3920,00007ffc 5993c9f0,"      STSM.16.MT88.4 [R81+0x800], R4",0,53,,Load/Store,,,,,,,,,,,
3921,00007ffc 5993ca00,      MEMBAR.ALL.CTA,0,51,,Load/Store,,,,,,,,,,,
3922,00007ffc 5993ca10,      FENCE.VIEW.ASYNC.S,0,51,,Load/Store,,,,,,,,,,,
3923,00007ffc 5993ca20,"      BAR.SYNC.DEFER_BLOCKING 0x1, 0x80",0,51,,Miscellaneous,,,,,,,,,,,
3924,00007ffc 5993ca30,@P1   BRA 0x7ffc5993cae0,0,51,,Control,,,,,,,,,,,
3925,00007ffc 5993ca40,"      R2UR UR4, R84",0,51,,Uniform Datapath,,,,,,,,,,,
3926,00007ffc 5993ca50,"      UMOV UR11, UR36",0,51,,Uniform Datapath,,,,,,,,,,,
3927,00007ffc 5993ca60,"      R2UR UR5, R85",0,51,,Uniform Datapath,,,,,,,,,,,
3928,00007ffc 5993ca70,"      UIADD3 UR61, UPT, UPT, UR9, 0x40, URZ",0,51,,Uniform Datapath,,,,,,,,,,,
3929,00007ffc 5993ca80,"      UMOV UR62, UR10",0,51,,Uniform Datapath,,,,,,,,,,,
3930,00007ffc 5993ca90,"      UMOV UR63, UR36",0,51,,Uniform Datapath,,,,,,,,,,,
3931,00007ffc 5993caa0,"      UTMASTG.3D [UR8], [UR4]",0,51,,Tensor Memory Access,,,,,,,,,,,
3932,00007ffc 5993cab0,"      UTMASTG.3D [UR60], [UR4]",0,51,,Tensor Memory Access,,,,,,,,,,,
3933,00007ffc 5993cac0,      UTMACMDFLUSH,0,51,,Tensor Memory Access,,,,,,,,,,,
3934,00007ffc 5993cad0,"      DEPBAR.LE SB0, 0x1",0,51,,Miscellaneous,,,,,,,,,,,
3935,00007ffc 5993cae0,      BSYNC.RECONVERGENT B0,0,51,,Control,,,,,,,,,,,
3936,00007ffc 5993caf0,"      BAR.SYNC.DEFER_BLOCKING 0x1, 0x80",0,51,,Miscellaneous,,,,,,,,,,,
3937,00007ffc 5993cb00,"      UISETP.NE.AND UP0, UPT, UR34, URZ, UPT",0,51,,Uniform Datapath,,,,,,,,,,,
3938,00007ffc 5993cb10,"      BRA.U !UP0, 0x7ffc5993cba0",0,51,,Control,,,,,,,,,,,
3939,00007ffc 5993cb20,"      UIADD3 UR4, UPT, UPT, UR45, 0x1, URZ",0,51,,Uniform Datapath,,,,,,,,,,,
3940,00007ffc 5993cb30,"      PLOP3.LUT P4, PT, PT, PT, UP1, 0x80, 0x8",0,51,,Predicate,,,,,,,,,,,
3941,00007ffc 5993cb40,"@!UP1 ULEA UR5, UR45, UR7, 0x3",0,51,,Uniform Datapath,,,,,,,,,,,
3942,00007ffc 5993cb50,"      UISETP.NE.AND UP0, UPT, UR4, 0x4, UPT",0,51,,Uniform Datapath,,,,,,,,,,,
3943,00007ffc 5993cb60,"      USEL UR45, UR4, URZ, UP0",0,51,,Uniform Datapath,,,,,,,,,,,
3944,00007ffc 5993cb70,"@!UP1 UIADD3 UR4, UPT, UPT, UR5, 0x80, URZ",0,51,,Uniform Datapath,,,,,,,,,,,
